0,6
0,7
1,6
0,3
0,14
1,6
0,5
0,11
0,5
0,4
0,8
0,7
0,9
1,9
0,12
1,7
1,5
0,5
0,6
0,11
0,16
0,7
1,4
1,9
1,13
0,10
0,9
0,6
0,15
0,4
1,5
1,15
1,6
0,4
0,6
0,7
0,20
1,5
0,5
1,7
0,12
1,18
0,3
0,9
0,5
1,8
1,27
0,12
0,5
0,18
0,6
1,8
0,5
0,8
0,6
0,3
0,5
0,23
0,4
0,3
0,10
0,7
1,5
0,5
0,7
0,7
0,4
0,4
1,7
0,7
0,4
0,10
0,8
0,11
0,12
0,4
0,5
0,13
0,3
0,17
0,5
0,7
0,8
2,9
0,7
0,9
1,6
0,7
0,12
0,5
0,7
0,9
0,14
1,4
0,15
0,8
0,15
0,9
0,13
0,5
0,6
2,15
0,6
1,10
0,4
1,9
0,4
0,7
0,34
0,17
1,11
0,9
0,11
0,6
0,7
0,7
0,5
0,25
0,7
0,6
0,22
0,16
1,6
1,13
0,12
0,5
1,10
0,5
0,11
0,5
1,7
0,15
1,12
0,5
0,13
0,7
0,7
0,12
0,6
0,11
0,21
0,12
0,36
0,5
0,10
0,14
0,20
0,18
0,5
1,4
0,7
0,4
0,10
0,8
0,22
0,14
0,29
1,17
0,8
0,10
2,10
0,4
0,19
2,14
0,5
0,4
0,10
0,25
1,23
0,36
0,8
0,9
0,7
0,9
0,12
0,19
0,12
0,13
1,32
0,29
1,13
0,29
0,9
0,10
0,12
0,5
0,5
1,10
0,11
0,11
2,4
1,59
0,9
0,22
0,28
0,6
0,15
0,36
0,25
1,6
1,30
0,22
2,20
2,30
0,25
2,17
0,36
0,9
0,19
0,30
0,6
0,26
2,86
0,32
0,36
0,23
0,7
1,28
2,17
0,36
0,4
1,17
0,28
0,19
0,36
0,36
0,20
0,36
2,44
0,36
0,36
0,36
1,75
2,70
0,36
0,36
1,73
0,35
0,36
0,36
0,36
0,36
0,27
0,36
0,36
0,36
1,76
1,74
0,36
1,26
1,88
0,36
0,36
1,77
0,36
0,36
0,36
0,30
2,72
0,36
0,36
0,23
0,36
0,36
0,36
0,36
0,36
0,36
2,49
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
1,73
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,17
0,36
0,36
0,36
0,36
1,78
0,36
0,36
1,61
0,36
0,36
0,36
1,92
0,36
0,22
0,36
0,36
0,36
0,36
0,36
1,75
0,36
0,36
0,36
0,36
0,36
2,46
0,36
0,36
2,21
1,103
1,74
0,36
0,36
0,36
0,36
0,36
2,52
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
1,75
0,36
0,36
0,36
0,32
0,36
1,89
0,36
1,101
0,36
1,74
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
2,13
0,36
0,36
1,67
2,60
0,36
0,36
0,36
0,36
2,37
0,36
0,32
2,59
0,19
0,36
0,25
2,38
0,36
0,36
1,85
2,18
2,43
0,36
0,19
0,36
2,17
0,36
0,16
1,20
2,15
1,35
0,22
0,36
2,18
2,39
1,73
0,36
2,20
0,28
0,9
2,13
2,40
2,73
0,36
1,80
1,101
0,21
0,10
0,36
2,40
0,36
1,36
2,68
2,12
2,24
0,34
0,36
0,36
0,36
0,36
0,36
0,36
0,36
1,76
0,36
0,21
1,83
0,36
0,36
2,29
2,32
1,46
1,75
1,44
0,25
0,36
2,31
1,100
0,36
2,21
2,22
1,42
0,36
1,23
1,62
2,13
2,17
3,33
3,80
1,11
2,40
0,22
3,83
1,60
1,26
3,15
2,9
1,73
1,58
4,113
5,70
3,80
4,50
4,67
5,156
2,36
3,152
2,105
2,21
12,206
3,42
7,72
0,23
7,110
1,13
0,36
10,246
0,36
12,189
10,165
12,167
10,160
9,116
4,138
6,107
4,94
2,78
11,219
4,109
8,154
11,205
10,129
7,70
11,109
4,15
10,138
4,35
5,134
0,36
13,224
0,36
8,73
9,124
3,28
1,9
7,95
10,145
0,13
1,21
7,115
12,167
14,163
13,160
9,151
16,195
14,169
12,154
12,181
14,143
0,36
14,87
0,36
11,78
14,132
9,75
5,107
12,131
14,143
14,133
3,26
15,151
6,64
1,8
14,163
11,88
16,246
6,155
0,9
10,134
9,45
0,36
3,22
11,152
5,65
13,126
8,56
12,118
14,120
15,126
2,17
6,113
10,86
8,60
14,116
10,114
16,257
10,130
13,129
12,89
16,203
16,193
7,69
12,90
2,80
10,144
7,144
14,138
1,74
14,282
12,124
16,318
16,157
10,115
16,161
15,210
0,36
8,80
9,77
2,28
15,218
16,209
12,111
14,143
15,184
14,210
10,85
14,142
15,134
14,262
17,204
12,117
14,89
14,139
12,153
15,227
14,170
15,224
16,164
14,144
12,111
1,16
8,83
12,101
14,177
10,109
10,75
10,73
16,170
10,73
10,74
16,185
14,138
16,151
14,155
14,137
16,243
16,199
14,120
16,154
14,149
15,203
14,78
9,105
14,158
16,173
17,235
15,175
16,209
14,147
10,143
18,205
14,108
12,138
12,88
12,86
12,108
16,200
12,85
14,158
0,10
16,170
11,126
16,138
15,216
2,26
16,164
14,150
14,182
8,84
1,15
15,203
14,103
14,141
6,121
1,6
0,6
17,174
16,269
16,135
14,158
16,144
16,162
16,212
16,179
18,169
16,239
16,159
16,240
17,161
16,148
3,23
14,137
14,144
16,230
14,191
0,5
16,303
15,184
16,249
14,216
14,130
13,187
4,47
5,137
14,248
5,123
11,173
6,151
0,36
7,87
1,29
11,138
16,194
16,404
16,235
5,110
14,131
14,228
3,37
8,144
7,90
12,95
14,131
17,214
15,278
17,269
4,105
16,199
16,218
15,241
5,126
15,213
14,144
16,196
16,131
15,199
15,185
16,248
13,129
15,120
16,230
8,150
13,201
16,144
16,293
13,277
1,36
7,176
9,178
2,87
13,143
18,172
14,163
16,259
9,126
16,181
10,100
15,281
15,258
17,256
12,97
15,240
13,175
16,121
14,187
16,262
17,331
13,120
10,122
14,228
13,115
17,240
8,135
14,263
7,143
1,6
17,227
16,261
3,106
17,227
10,198
15,197
15,313
16,254
16,247
17,217
16,319
16,220
16,264
16,247
13,143
18,226
12,99
17,287
14,219
16,204
17,163
14,195
16,243
14,212
14,252
16,300
7,143
11,215
15,255
17,243
16,274
16,266
12,167
10,163
9,151
15,166
16,120
10,113
16,275
16,261
16,254
16,189
15,196
16,215
16,212
16,254
14,158
14,221
16,225
16,240
12,191
16,149
18,193
17,237
17,318
16,190
17,254
16,260
17,167
7,82
17,235
16,255
16,223
16,280
15,198
16,219
15,185
16,242
16,238
0,36
16,161
14,195
14,220
18,223
16,227
17,141
17,227
16,192
14,200
16,251
15,191
16,224
17,229
16,222
16,192
7,118
17,132
16,217
0,36
16,229
15,230
18,281
16,251
18,209
16,229
18,277
18,176
8,93
17,234
18,279
19,293
16,229
17,247
17,251
17,280
17,238
8,96
17,203
18,153
17,311
16,259
14,181
16,214
16,203
17,215
17,239
16,222
17,222
16,240
17,214
16,251
12,71
18,190
12,100
17,214
16,205
16,189
16,252
15,176
17,275
19,201
16,234
17,335
16,271
16,249
17,236
17,199
17,229
16,231
17,199
16,247
17,214
16,216
17,291
17,216
17,234
16,219
17,219
16,242
16,216
15,233
14,194
16,237
15,226
16,209
17,211
15,194
17,235
19,287
16,209
20,314
14,226
15,213
17,263
16,282
15,141
19,244
17,284
18,224
16,136
18,154
18,178
18,194
10,58
18,244
17,206
15,185
15,239
16,245
16,220
16,207
15,226
14,225
16,220
18,149
16,140
16,196
16,134
17,260
16,223
20,177
17,162
19,195
15,171
15,109
18,216
16,205
16,291
14,168
16,207
17,246
16,212
18,189
16,223
16,205
15,193
16,190
16,222
17,233
16,217
16,259
15,210
17,247
16,210
16,221
18,222
16,223
18,158
14,171
16,170
14,201
14,173
16,204
16,252
16,193
16,215
14,207
19,147
16,235
18,171
16,126
15,222
17,187
17,307
16,257
17,235
16,182
16,198
16,211
17,253
17,240
16,188
17,252
15,197
18,218
17,239
19,128
16,166
10,62
16,197
14,237
16,192
18,215
14,210
15,247
16,196
16,180
16,243
16,225
17,256
16,202
6,149
19,201
17,212
19,247
17,215
18,192
18,163
16,227
17,190
18,206
18,149
18,223
18,143
18,165
19,117
21,238
19,159
20,139
17,156
18,186
18,167
17,207
19,123
18,178
15,156
20,190
20,197
18,145
19,197
17,185
18,190
18,179
19,174
21,259
19,183
19,167
18,174
20,182
18,128
21,154
20,170
18,171
18,167
19,154
18,139
21,178
20,154
18,140
16,194
12,64
18,213
20,159
20,194
20,121
18,144
18,153
21,133
16,135
22,162
21,185
19,157
19,169
16,125
22,247
16,158
21,201
18,116
20,151
16,110
18,185
19,150
20,116
19,157
20,154
16,177
16,158
18,158
18,125
18,152
18,158
18,158
19,155
18,139
13,86
16,137
18,141
19,159
22,131
17,152
21,154
8,57
16,117
20,141
23,167
19,143
23,171
16,92
21,181
16,120
18,160
20,163
21,230
18,184
19,176
18,141
21,157
19,177
22,158
18,137
18,126
18,184
16,97
18,111
16,106
16,129
14,119
18,148
17,151
22,185
18,213
18,141
18,134
16,239
18,175
20,175
14,102
18,150
17,226
18,201
20,166
19,228
22,231
18,170
17,112
16,141
18,170
18,176
20,165
18,184
18,166
19,195
21,216
18,150
21,147
18,169
19,166
19,146
21,162
19,165
18,127
22,186
18,179
18,208
17,163
18,193
18,150
19,185
20,146
19,156
18,173
20,205
19,176
19,163
18,162
19,167
18,192
17,99
24,164
18,147
17,151
20,160
18,134
18,157
18,146
19,204
20,179
17,135
22,192
17,177
19,150
14,148
18,207
20,227
18,178
14,95
19,204
9,42
18,207
20,160
17,148
18,142
19,168
18,130
17,191
22,163
19,150
17,134
20,174
18,162
14,128
0,11
2,9
18,158
12,110
21,230
20,193
18,131
18,155
16,126
18,237
18,185
16,231
14,190
16,190
16,242
21,180
18,208
18,142
16,203
18,206
18,140
19,198
20,197
17,167
16,269
