312,33
252,33
272,33
248,33
306,33
286,33
264,33
294,33
319,33
303,33
286,33
301,33
293,33
296,33
279,33
306,33
341,33
217,33
320,33
287,33
329,33
262,33
257,33
312,33
284,33
350,33
274,33
285,33
289,33
278,33
316,33
271,33
278,33
289,33
316,33
309,33
346,33
311,33
296,33
346,33
350,33
338,33
275,33
349,33
209,33
326,33
322,33
331,33
262,33
299,33
336,33
283,33
280,33
242,33
257,33
279,33
288,33
299,33
246,33
286,33
273,33
259,33
265,33
304,33
370,33
275,33
260,33
274,33
320,33
246,33
296,33
308,33
263,33
292,33
237,33
339,33
275,33
269,33
261,33
269,33
304,33
356,33
308,33
278,33
302,33
345,33
320,33
315,33
352,33
264,33
292,33
339,33
299,33
339,33
359,33
325,33
230,33
234,33
320,33
349,33
296,33
290,33
360,33
351,33
368,33
229,33
236,33
275,33
259,33
276,33
266,33
320,33
278,33
275,33
265,33
280,33
338,33
339,33
299,33
260,33
304,33
311,33
332,33
372,33
312,33
300,33
274,33
225,33
274,33
291,33
297,33
300,33
315,33
334,33
305,33
323,33
213,33
275,33
321,33
300,33
310,33
214,33
290,33
353,33
274,33
294,33
337,33
338,33
375,33
310,33
309,33
319,33
330,33
270,33
289,33
279,33
352,33
303,33
268,33
314,33
322,33
293,33
307,33
239,33
285,33
309,33
245,33
328,33
287,33
314,33
270,33
260,33
320,33
303,33
291,33
275,33
249,33
362,33
303,33
327,33
316,33
374,33
336,33
321,33
313,33
331,33
275,33
311,33
291,33
305,33
262,33
315,33
295,33
284,33
381,33
288,33
362,33
274,33
257,33
266,33
289,33
319,33
316,33
329,33
306,33
298,33
297,33
316,33
262,33
326,33
313,33
272,33
275,33
293,33
307,33
267,33
328,33
283,33
331,33
312,33
279,33
261,33
311,33
297,33
292,33
322,33
258,33
332,33
263,33
331,33
319,33
305,33
257,33
289,33
343,33
280,33
315,33
306,33
325,33
305,33
275,33
262,33
280,33
352,33
365,33
298,33
217,33
277,33
317,33
249,33
275,33
328,33
289,33
290,33
254,33
275,33
305,33
299,33
303,33
301,33
317,33
353,33
296,33
280,33
272,33
275,33
271,33
312,33
308,33
277,33
265,33
331,33
319,33
267,33
237,33
321,33
342,33
303,33
287,33
273,33
263,33
299,33
247,33
320,33
279,33
272,33
269,33
286,33
307,33
274,33
292,33
259,33
312,33
332,33
350,33
242,33
265,33
323,33
340,33
282,33
331,33
260,33
311,33
293,33
318,33
323,33
307,33
371,33
319,33
205,33
322,33
211,33
293,33
324,33
230,33
300,33
318,33
279,33
334,33
300,33
309,33
342,33
349,33
287,33
348,33
351,33
348,33
314,33
